"Google Calendar - Could not insert event in Google Calendar {0}, error code {1}.","Google Calendar - Could not insert event in Google Calendar {0}, error code {1}.",
"Google Calendar - Could not update Event {0} in Google Calendar, error code {1}.","Google Calendar - Could not update Event {0} in Google Calendar, error code {1}.",
Google Calendar Event ID,Google Calendar Event ID,
Google Calendar ID,Google Calendar ID,
Google Calendar has been configured.,Google Calendar has been configured.,
Google Contacts,Google Contacts,
"Google Contacts - Could not sync contacts from Google Contacts {0}, error code {1}.","Google Contacts - Could not sync contacts from Google Contacts {0}, error code {1}.",
"Google Contacts - Could not update contact in Google Contacts {0}, error code {1}.","Google Contacts - Could not update contact in Google Contacts {0}, error code {1}.",
Google Contacts Id,Google Contacts Id,
Google Drive,Google Drive,
Google Drive - Could not create folder in Google Drive - Error Code {0},Google Drive - Could not create folder in Google Drive - Error Code {0},
Google Drive - Could not find folder in Google Drive - Error Code {0},Google Drive - Could not find folder in Google Drive - Error Code {0},
Google Drive - Could not locate - {0},Google Drive - Could not locate - {0},
Google Drive Backup Successful.,Google Drive Backup Successful.,
Google Drive Picker,Google Drive Picker,
Google Drive Picker Enabled,Google Drive Picker Enabled,
Google Font,Google Font,
Google Meet Link,Google Meet Link,
Google Settings,Google Settings,
Google Sheets URL is invalid or not publicly accessible.,Google Sheets URL is invalid or not publicly accessible.,
"Google Sheets URL must end with ""gid={number}"". Copy and paste the URL from the browser address bar and try again.","Google Sheets URL must end with ""gid={number}"". Copy and paste the URL from the browser address bar and try again.",
Google Snippet Preview,Google Snippet Preview,
Grant Type,Grant Type,
Graph,Graph,
Gray,Gray,
Greater Than,Greater Than,
Greater Than Or Equal To,Greater Than Or Equal To,
Green,Green,
Grid Empty State,Grid Empty State,
Grid Page Length,Grid Page Length,
Grid Shortcuts,Grid Shortcuts,
Group,Group,
Group By,Group By,
Group By Based On,Group By Based On,
Group By Type,Group By Type,
Group By field is required to create a dashboard chart,Group By field is required to create a dashboard chart,
Group Node,Group Node,
Group Object Class,Group Object Class,
Grouped by <span style='font-weight:600;'>{0}</b>,Grouped by <span style='font-weight:600;'>{0}</b>,
HEAD,HEAD,
HH:mm,HH:mm,
HH:mm:ss,HH:mm:ss,
HTML,HTML,
HTML Editor,HTML Editor,
HTML Page,HTML Page,
HTML for header section. Optional,HTML for header section. Optional,
HTML with jinja support,HTML with jinja support,
Half,Half,
Half Day,Half Day,
Half Yearly,Half Yearly,
Half-yearly,Half-yearly,
Handled Emails,Handled Emails,
Has  Attachment,Has  Attachment,
Has Attachments,Has Attachments,
Has Domain,Has Domain,
Has Next Condition,Has Next Condition,
Has Role,Has Role,
Has Web View,Has Web View,
Have an account? Login,Have an account? Login,
Header,Header,
Header HTML,Header HTML,
Header HTML set from attachment {0},Header HTML set from attachment {0},
Header Script,Header Script,
Header and Breadcrumbs,Header and Breadcrumbs,
"Header, Robots","Header, Robots",
Header/Footer scripts can be used to add dynamic behaviours.,Header/Footer scripts can be used to add dynamic behaviours.,
Headers,Headers,
Heading,Heading,
Heatmap,Heatmap,
Hello,Hello,
Help,Help,
Help Article,Help Article,
Help Articles,Help Articles,
Help Category,Help Category,
Help Dropdown,Help Dropdown,
Help HTML,Help HTML,
Help on Search,Help on Search,
"Help: To link to another record in the system, use ""/app/note/[Note Name]"" as the Link URL. (don't use ""http://"")","Help: To link to another record in the system, use ""/app/note/[Note Name]"" as the Link URL. (don't use ""http://"")",
Helpful,Helpful,
Helvetica,Helvetica,
Helvetica Neue,Helvetica Neue,
Here's your tracking URL,Here's your tracking URL,
Hi {0},Hi {0},
Hidden,Hidden,
Hidden Fields,Hidden Fields,
Hide,Hide,
Hide Block,Hide Block,
Hide Border,Hide Border,
Hide Buttons,Hide Buttons,
Hide CTA,Hide CTA,
Hide Copy,Hide Copy,
Hide Custom DocTypes and Reports,Hide Custom DocTypes and Reports,
Hide Days,Hide Days,
Hide Descendants,Hide Descendants,
Hide Error,Hide Error,
Hide Login,Hide Login,
Hide Preview,Hide Preview,
"Hide Previous, Next and Close button on highlight dialog.","Hide Previous, Next and Close button on highlight dialog.",
Hide Saved,Hide Saved,
Hide Seconds,Hide Seconds,
"Hide Sidebar, Menu, and Comments","Hide Sidebar, Menu, and Comments",
Hide Standard Menu,Hide Standard Menu,
Hide Tags,Hide Tags,
Hide Weekends,Hide Weekends,
Hide Workspace,Hide Workspace,
Hide descendant records of <b>For Value</b>.,Hide descendant records of <b>For Value</b>.,
Hide details,Hide details,
Hide footer in auto email reports,Hide footer in auto email reports,
Hide footer signup,Hide footer signup,
High,High,
Higher priority rule will be applied first,Higher priority rule will be applied first,
Highlight,Highlight,
"Hint: Include symbols, numbers and capital letters in the password","Hint: Include symbols, numbers and capital letters in the password",
Home,Home,
Home Page,Home Page,
Home Settings,Home Settings,
Home/Test Folder 1,Home/Test Folder 1,
Home/Test Folder 1/Test Folder 3,Home/Test Folder 1/Test Folder 3,
Home/Test Folder 2,Home/Test Folder 2,
Hourly,Hourly,
Hourly Long,Hourly Long,
Hourly rate limit for generating password reset links,Hourly rate limit for generating password reset links,
"How should this currency be formatted? If not set, will use system defaults","How should this currency be formatted? If not set, will use system defaults",
Họ Và Tên,Họ Và Tên,
ID,ID,D
ID (name),ID (name),
ID (name) of the entity whose property is to be set,ID (name) of the entity whose property is to be set,
"IDs must contain only alphanumeric characters, not contain spaces, and should be unique.","IDs must contain only alphanumeric characters, not contain spaces, and should be unique.",
IMAP Details,IMAP Details,
IMAP Folder,IMAP Folder,
IP Address,IP Address,
Icon,Icon,
Icon will appear on the button,Icon will appear on the button,
Identity Details,Identity Details,
Idx,Idx,
"If Apply Strict User Permission is checked and User Permission is defined for a DocType for a User, then all the documents where value of the link is blank, will not be shown to that User","If Apply Strict User Permission is checked and User Permission is defined for a DocType for a User, then all the documents where value of the link is blank, will not be shown to that User",
If Checked workflow status will not override status in list view,If Checked workflow status will not override status in list view,
If Owner,If Owner,
"If a Role does not have access at Level 0, then higher levels are meaningless.","If a Role does not have access at Level 0, then higher levels are meaningless.",
"If checked, all other workflows become inactive.","If checked, all other workflows become inactive.",
"If checked, negative numeric values of Currency, Quantity or Count would be shown as positive","If checked, negative numeric values of Currency, Quantity or Count would be shown as positive",
"If checked, users will not see the Confirm Access dialog.","If checked, users will not see the Confirm Access dialog.",
"If disabled, this role will be removed from all users.","If disabled, this role will be removed from all users.",
"If enabled,  user can login from any IP Address using Two Factor Auth, this can also be set for all users in System Settings","If enabled,  user can login from any IP Address using Two Factor Auth, this can also be set for all users in System Settings",
"If enabled, all responses on the web form will be submitted anonymously","If enabled, all responses on the web form will be submitted anonymously",
"If enabled, all users can login from any IP Address using Two Factor Auth. This can also be set only for specific user(s) in User Page","If enabled, all users can login from any IP Address using Two Factor Auth. This can also be set only for specific user(s) in User Page",
"If enabled, changes to the document are tracked and shown in timeline","If enabled, changes to the document are tracked and shown in timeline",
"If enabled, document views are tracked, this can happen multiple times","If enabled, document views are tracked, this can happen multiple times",
"If enabled, the document is marked as seen, the first time a user opens it","If enabled, the document is marked as seen, the first time a user opens it",
"If enabled, the notification will show up in the notifications dropdown on the top right corner of the navigation bar.","If enabled, the notification will show up in the notifications dropdown on the top right corner of the navigation bar.",
"If enabled, the password strength will be enforced based on the Minimum Password Score value. A value of 2 being medium strong and 4 being very strong.","If enabled, the password strength will be enforced based on the Minimum Password Score value. A value of 2 being medium strong and 4 being very strong.",
"If enabled, users who login from Restricted IP Address, won't be prompted for Two Factor Auth","If enabled, users who login from Restricted IP Address, won't be prompted for Two Factor Auth",
"If enabled, users will be notified every time they login. If not enabled, users will only be notified once.","If enabled, users will be notified every time they login. If not enabled, users will only be notified once.",
"If left empty, the default workspace will be the last visited workspace","If left empty, the default workspace will be the last visited workspace",
If non standard port (e.g. 587),If non standard port (e.g. 587),
"If non standard port (e.g. 587). If on Google Cloud, try port 2525.","If non standard port (e.g. 587). If on Google Cloud, try port 2525.",
"If non-standard port (e.g. POP3: 995/110, IMAP: 993/143)","If non-standard port (e.g. POP3: 995/110, IMAP: 993/143)",
"If not set, the currency precision will depend on number format","If not set, the currency precision will depend on number format",
